match_id,winner,map,region,date_time,sum_lvl1,sum_lvl2,range_lvl1,range_lvl2,sum_tier1,sum_tier2,range_tier1,range_tier2,a_wr1,a_wr2,a_wr3,a_wr4,a_wr5,a_wr6,a_wr7,a_wr8,a_wr9,a_wr10,sum_awr1,sum_awr2,weight_awr1,weight_awr2,c_kda1,c_kda2,c_kda3,c_kda4,c_kda5,c_kda6,c_kda7,c_kda8,c_kda9,c_kda10,sum_ckda1,sum_ckda2,weight_ckda1,weight_ckda2,c_wr1,c_wr2,c_wr3,c_wr4,c_wr5,c_wr6,c_wr7,c_wr8,c_wr9,c_wr10,sum_cwr1,sum_cwr2,weight_cwr1,weight_cwr2
1076517309,1,Ranked Ice Mines,NA,3/27/2021 3:07:01 AM,238,833,55,323,23,38,9,4,0.4286,0.1538,0.4815,0.4545,0.3529,0.4,0.434,0.4697,0.4063,0.3333,1.8713,2.0433,0.4,0.436,1.5167,0.875,1,0.8357,0.8148,1.7726,1.8981,1.5843,1.1923,3.05,5.0422,9.4973,1.1573,1.7335,0.4688,0.1667,0,0.3077,0.3333,0.44,0.5926,0.5313,0.4,0.5,1.2765,2.4639,0.375,0.5165
1076517338,0,Ranked Ice Mines,Latin America North,3/27/2021 3:07:09 AM,1910,1479,439,515,69,68,5,9,0.5526,0.5137,0.4783,0.5066,0.5217,0.4797,0.5288,0.5045,0.5487,0.4725,2.5729,2.5342,0.5097,0.5059,1.9314,1.6684,1.9615,1.7805,2.2368,1.6124,0,2.2686,1.0625,2.4,9.5786,7.3435,1.8126,2.1932,0.5208,0.6078,0.3333,0.5989,0.8333,0.4545,0,0.5182,0.4286,0.6364,2.8941,2.0377,0.5752,0.5167
1076517391,1,Ranked Jaguar Falls,Latin America North,3/27/2021 3:07:24 AM,2370,2105,497,543,78,88,5,8,0.4953,0.4412,0.5037,0.5417,0.4959,0.5184,0.4483,0.5014,0.6145,0.5802,2.4778,2.6628,0.4989,0.5161,1.6185,2.2168,1.5749,1.0663,1.2226,2.0071,1.7116,1.4713,1.7412,1.2916,7.6991,8.2228,1.649,1.6971,0.4697,0.5319,0.3103,0.4286,0.4583,0.5208,0.5652,0.539,0.5583,0.5467,2.1988,2.73,0.4761,0.5518
1076517396,0,Ranked Warder's Gate,NA,3/27/2021 3:07:28 AM,1242,849,242,427,64,59,5,8,0.502,0.4889,0.4242,0.5333,0.3684,0.5714,0.3636,0.5902,0.4634,0.4167,2.3168,2.4053,0.4964,0.508,1.9567,1.4807,2.16,2.2415,2.474,0,0.4318,1.5,1.5554,1.2564,10.3129,4.7436,1.8801,1.459,0.4545,0.4026,0.4667,0.5455,0.7143,0,0,0.4545,0.5366,0.3846,2.5836,1.3757,0.4747,0.4711
1076517413,1,Ranked Warder's Gate,NA,3/27/2021 3:07:32 AM,2964,2640,646,707,113,113,5,4,0.5123,0.5,0.4648,0.4962,0.5262,0.5806,0.6585,0.6047,0.504,0.5081,2.4995,2.8559,0.5094,0.5317,1.8299,1.9931,2.3045,1.2563,1.7169,2.4981,2.6538,3.7844,2.7421,0,9.1007,11.6784,1.7351,2.7974,0.6471,0.48,0.5152,0.5385,0.5801,0.5909,0.625,0.6667,0.6393,0,2.7609,2.5219,0.572,0.6269
1076517490,0,Ranked Serpent Beach,NA,3/27/2021 3:07:54 AM,1541,1119,647,654,70,52,8,6,0.56,0.5081,0.5339,0.4211,0.4688,0.433,0.4926,0.4672,0.5,0.5315,2.4919,2.4243,0.5097,0.4841,0,1.7886,1.6215,2.3951,2.2431,1.3017,2.0886,0.983,0.4,2.3684,8.0483,7.1417,1.9878,1.7692,0,0.5114,0.5882,0.5652,0.5455,0.3333,0.4951,0.3548,0,0.3333,2.2103,1.5165,0.5331,0.4423
1076517492,1,Ranked Splitstone Quarry,NA,3/27/2021 3:07:55 AM,261,209,71,30,46,20,13,12,0.507,0.4464,0.359,0.3971,0.2,0.55,0.5,0.5,0.4667,0.5,1.9095,2.5167,0.4484,0.5102,1.4271,1.8542,1.1136,1.3498,1.0556,0,1.6207,3.75,1.3422,1,6.8003,7.7129,1.3887,1.3582,0.25,0.625,0.25,0.4688,0,0,0.3333,1,0.2955,0.3333,1.5938,1.9621,0.449,0.3137
1076517590,0,Ranked Jaguar Falls,Latin America North,3/27/2021 3:08:25 AM,1436,2224,649,322,54,50,7,7,0.4416,0.4775,0.439,0.4286,0.5333,0.511,0.6122,0.4958,0.4775,0.4805,2.32,2.577,0.4628,0.4984,2.3554,2.2387,1.3391,1.1165,1.1889,0,1.5478,1.8989,1.126,1.3661,8.2386,5.9388,1.9733,1.7707,0.6154,0.5096,0.4828,0.4667,0.5556,0,0.4976,0.4917,0.4,0.5169,2.6301,1.9062,0.5191,0.494
1076517610,0,Ranked Ascension Peak,Brazil,3/27/2021 3:08:31 AM,1064,1075,439,538,40,55,6,8,0.5667,0.425,0.6667,0.5106,0.4976,0.5221,0.375,0.5,0.4938,0.2857,2.6666,2.1766,0.5,0.4949,1.7177,1.2106,3.6667,0.915,1.0574,1.5921,0.625,1.2923,1.4231,1.22,8.5674,6.1525,1.6451,1.4326,0.6015,0.5208,1,0.3158,0.5,0.2222,0,0.4286,0.3778,0.6,2.9381,1.6286,0.5814,0.3553
1076517633,1,Ranked Ascension Peak,NA,3/27/2021 3:08:37 AM,1832,1755,403,651,88,92,9,8,0.5101,0.5274,0.5205,0.6667,0.4444,0.3846,0.5526,0.5182,0.5288,0.5176,2.6691,2.5018,0.5181,0.5197,2.0786,1.0615,1.6993,2.962,1.233,2.5833,2.882,2.0026,1.8284,1.5662,9.0344,10.8625,1.8727,1.6663,0.5176,0.3333,0.5548,0.5833,0.3846,1,0.65,0.5862,0.3333,0.4398,2.3736,3.0093,0.5316,0.4775
1076517668,0,Ranked Jaguar Falls,Brazil,3/27/2021 3:08:47 AM,2841,2080,613,558,98,102,9,8,0.58,0.5366,0.641,0.5012,0.5046,0.5345,0.5714,0.5078,0.537,0.496,2.7634,2.6467,0.5184,0.5135,2.0413,1.6163,2.343,2.575,1.3124,1.3953,0,2.135,1.7718,1.7915,9.888,7.0936,2.1816,1.6899,0.5446,0.5136,0.4554,0.5427,0.4462,0.5806,0,0.4924,0.6136,0.4298,2.5025,2.1164,0.5214,0.5191
1076517813,0,Ranked Ascension Peak,Brazil,3/27/2021 3:09:35 AM,1390,2116,613,572,80,76,5,8,0.5317,0.5195,0.5079,0.5102,0.5,0.4871,0.487,0.4922,0.5134,0.5255,2.5693,2.5052,0.5152,0.5041,3.0775,1.0949,1.9374,2.1234,2.0326,0.4141,2.3642,1.7286,1.4885,0,10.2658,5.9954,1.3986,1.8234,0.5333,0.5297,0.5616,0.4167,0.3571,0.3333,0.4359,0.4421,0.6364,0,2.3984,1.8477,0.5361,0.4577
1076517818,0,Ranked Stone Keep,EU,3/27/2021 3:09:37 AM,1107,326,441,125,46,41,11,6,0.5,0.4444,0.5248,0.4483,0.4595,0.4286,0.4565,0.3846,0.3333,0.497,2.377,2.1,0.4876,0.4802,1.2995,0.7679,0.9509,1.52,0,2.55,1.015,1.7879,0.7885,2.4136,4.5383,8.555,1.2834,1.2185,0.5039,0.3333,0.2941,0.75,0,0.5,0.5487,0.5,0.25,0.4565,1.8813,2.2552,0.4963,0.5148
1076517841,1,Ranked Frog Isle,Latin America North,3/27/2021 3:09:45 AM,2572,2378,966,829,101,96,10,10,0.5833,0.4826,0.4965,0.5392,0.5046,0.5038,0.6,0.5429,0.5281,0.5625,2.6062,2.7373,0.5018,0.5196,3.7692,1.9412,1.8307,3.5049,3.3598,1.9608,0,0,1.9551,1.9498,14.4058,5.8657,2.1338,1.9569,0.6,0.5263,0.5389,0.5581,0.5238,0.5408,0,0,0.6022,0.5,2.7471,1.643,0.5384,0.5592
1076517854,1,Ranked Serpent Beach,NA,3/27/2021 3:09:49 AM,943,2782,399,649,78,91,8,10,0.625,0.5,0.625,0.4615,0.486,0.5012,0.5225,0.5118,0.5391,0.4951,2.6975,2.5697,0.4923,0.5087,2.667,1.3994,2.8615,2.5,1.9924,1.6645,0,3.0253,1.5658,0.8228,11.4203,7.0784,2.0225,1.3869,0.5781,0.4222,0.4688,0,0.5285,0.5461,0,0.5185,0.6154,0.5038,1.9976,2.1838,0.5242,0.5288
1076517857,0,Ranked Serpent Beach,Brazil,3/27/2021 3:09:50 AM,2620,2509,790,591,109,102,4,4,0.5025,0.5294,0.4984,0.5075,0.5419,0.5178,0.5133,0.5962,0.5106,0.4985,2.5797,2.6364,0.5119,0.5139,2.5066,1.1175,0,2,0,1.111,1.5466,2.0828,1.6179,1.2758,5.6241,7.6341,1.9234,1.4105,0.5655,0.5121,0,0.4255,0,0.5227,0.3784,0.375,0.5294,0.4159,1.5031,2.2214,0.537,0.4706
1076517880,0,Ranked Frog Isle,Brazil,3/27/2021 3:09:57 AM,906,357,631,127,43,22,10,1,0.56,0.5746,1,0.5102,0.5024,0.4242,0,0.4419,0,0.375,3.1472,1.2411,0.5352,0.4202,2.2419,3.0781,1.4677,1.2849,1.7342,1.2283,1.4091,2.4141,1.6429,0.4286,9.8068,7.123,1.5824,2.0385,0.5,0.6667,0.8,0.5161,0.5,0.4375,0,0.5658,0,0,2.9828,1.0033,0.55,0.5208
1076517887,1,Ranked Frozen Guard,Latin America North,3/27/2021 3:09:59 AM,2871,2423,359,904,101,99,6,10,0.5366,0.5075,0.49,0.4966,0.4362,0.5364,0.523,0.5714,0.5451,0.625,2.4669,2.8009,0.4942,0.5399,1.6852,1.6489,1.0971,2.0901,1.1124,2.006,1.1107,1.631,1.9021,5.75,7.6337,12.3998,2.0106,1.8597,0.5588,0.5595,0.34,0.5586,0.6,0.6667,0.4348,0.4286,0.4559,1,2.6169,2.986,0.5508,0.4791
1076517889,0,Ranked Jaguar Falls,NA,3/27/2021 3:10:00 AM,588,704,80,176,48,47,5,16,0.4615,0.4615,0.5283,0.6667,0.5315,0.4929,0.6087,0.52,0.5103,0.5873,2.6495,2.7192,0.5412,0.5263,2.05,2.1786,1.0267,0,1.4625,3.024,1.8842,1.6566,1.6262,1.1336,6.7178,9.3246,1.4183,1.8448,0.5,0.5,0.5,0,0.6,0.5926,0.55,0.3103,0.4923,0.6774,2.1,2.6226,0.5238,0.5137
1076517957,1,Ranked Frog Isle,Brazil,3/27/2021 3:10:21 AM,2101,2512,776,802,91,94,10,8,0.5108,0.4921,0.5517,0.5062,0.6579,0.497,0.551,0.5307,0.5,0.5041,2.7187,2.5828,0.5184,0.5126,2.0208,1.6885,2.3012,0.8416,2.8718,1.9334,1.9103,1.8879,2.125,1.0502,9.7239,8.9068,1.576,1.8794,0.4464,0.3939,0.4809,0.4752,0.6731,0.4873,0.5359,0.5412,1,0.3438,2.4695,2.9082,0.4886,0.5291
1076518008,1,Ranked Serpent Beach,NA,3/27/2021 3:10:37 AM,2094,938,561,213,50,53,8,7,0.5308,0.5106,0.5405,0.5366,0.3846,0.7143,0.4833,0.6,0.5278,0.487,2.5031,2.8124,0.5142,0.5087,2.087,0,1.7885,1.5758,1.5517,1.5971,1.7561,1.7179,0.986,0,7.003,6.0571,1.8411,1.683,0.6667,0,0.4286,0.4,0.1111,0.5455,0.7273,0.5016,0.5833,0,1.6064,2.3577,0.4889,0.5152
1076518040,0,Ranked Jaguar Falls,NA,3/27/2021 3:10:47 AM,3915,2695,684,832,108,110,10,7,0.5124,0.4898,0.5583,0.5604,0.525,0.5139,0.5227,0.6486,0.5058,0.5577,2.6459,2.7487,0.5272,0.5322,2.3221,2.4288,2.58,0,0,1.9993,0,0.875,1.9444,0,7.3309,4.8187,2.4982,1.932,0.6026,0.5233,0.5531,0,0,0.6374,0,0.3333,0.5102,0,1.679,1.4809,0.5512,0.5822
1076518054,0,Ranked Stone Keep,Brazil,3/27/2021 3:10:50 AM,2569,2234,697,724,87,80,4,10,0.5068,0.5038,0.4737,0.5091,0.4919,0.4923,0.5191,0.5,0.5034,0.5478,2.4853,2.5626,0.5036,0.5075,2.1413,3.7672,1.8071,1.4578,1.3982,2.3592,0,1.5661,2.3793,1.5261,10.5716,7.8307,2.0555,1.8255,0.5349,0.4634,0.4375,0.5652,0.55,0.5909,0,0.4455,0.5317,0.5185,2.551,2.0866,0.5204,0.4924
1076518109,1,Ranked Serpent Beach,EU,3/27/2021 3:11:06 AM,2104,1211,795,490,97,90,4,13,0.4839,0.5294,0.4936,0.4754,0.4974,0.5135,0.7083,0.6346,0.6061,0.6364,2.4797,3.0989,0.4966,0.5668,1.9678,1.7039,0,1.2143,0.575,2.1672,2.3868,1.8697,1.6991,1.5417,5.461,9.6645,1.7098,1.9218,0.5192,0.5284,0,0.1765,0.5,0.5612,0.5882,0.6092,0.3922,0.5,1.7241,2.6508,0.5172,0.5691
1076518118,0,Ranked Warder's Gate,Latin America North,3/27/2021 3:11:09 AM,2100,2526,477,588,80,90,7,7,0.625,0.5085,0.5299,0.5106,0.6429,0.5401,0.5606,0.497,0.4,0.5137,2.8169,2.5114,0.5198,0.5049,1.477,1.5057,2.7473,2.4677,1.691,2.0838,2.4298,1.5288,1.5492,1.9285,9.8887,9.5201,1.6928,1.6227,0.6069,0.5657,0.5,0.7292,0.561,0.5161,0.6316,0.5237,0.5,0.3805,2.9628,2.5519,0.5944,0.5004
1076518195,0,Ranked Warder's Gate,Latin America North,3/27/2021 3:11:31 AM,1341,941,742,409,27,22,9,8,0.5167,0.48,0.4498,0.4324,0.3882,0.5016,0.4211,0.1429,0.4806,0.4198,2.2671,1.966,0.4625,0.4602,1.7783,0,0,0.7575,1.3281,0,1.6623,0.3438,1.2276,3.5065,3.8639,6.7402,1.4359,1.6932,0.5119,0,0,0.475,0.5385,0,0.4091,0,0.3529,0.48,1.5254,1.242,0.5036,0.3976
1076518225,0,Ranked Timber Mill,Latin America North,3/27/2021 3:11:41 AM,2706,1665,951,595,110,90,10,3,0.5316,0.4641,0.5616,0.5325,0.5432,0.5588,0.5237,0.5041,0.5743,0.5,2.633,2.6609,0.5281,0.5351,2.1624,1.1667,2.0493,1.8085,0,2.6092,2.6545,2.2246,1.1912,0,7.1869,8.6795,1.9834,2.5562,0.4706,0.5,0.5576,0.4444,0,0.625,0.5371,0.5591,0.5455,0,1.9726,2.2667,0.5395,0.5489
1076518226,1,Ranked Timber Mill,Latin America North,3/27/2021 3:11:41 AM,1282,2680,973,442,46,87,20,13,0.459,0.5,0.3333,0.5,0,0.5247,0.489,0.4721,0.5068,0.5,1.7923,2.4926,0.4458,0.4972,0,0.1667,1.0781,0.2222,0.2222,2.1816,1.3959,2.953,2.0483,1.6627,1.6892,10.2415,0.678,1.796,0,0,0.5,0,0,0.4706,0.5398,0.5065,0.5806,0.5515,0.5,2.649,0.2857,0.536
1076518323,0,Ranked Jaguar Falls,NA,3/27/2021 3:12:10 AM,320,305,46,70,47,45,4,9,0.6667,0.4667,0.35,0.4769,0.3889,0.4074,0.52,0.5417,0.45,0.4444,2.3492,2.3635,0.4615,0.4737,3.9,1.7222,1.319,1.3217,1.6429,1.9993,2.1375,1.4216,1.25,2.0625,9.9058,8.8709,1.5519,2.0108,1,0.5217,0.375,0.3571,1,0.5,0.6,0.25,0.5,0.25,3.2538,2.1,0.4681,0.5176
1076518327,1,Ranked Frozen Guard,NA,3/27/2021 3:12:12 AM,2125,2066,762,725,90,84,7,4,0.5479,0.5029,0.5008,0.5044,0.5417,0.5091,0.5182,0.5318,0.6042,0.5385,2.5977,2.7018,0.513,0.5325,2.359,1.8905,1.0875,1.8398,1.2418,1.2496,2.2852,1.4014,3.187,0,8.4186,8.1232,1.9074,1.8262,0.5143,0.5361,0.2609,0.5,0.4898,0.5135,0.5181,0.4118,0.5968,0,2.3011,2.0402,0.5022,0.5258
1076518337,1,Ranked Jaguar Falls,Latin America North,3/27/2021 3:12:15 AM,1401,1703,340,439,60,62,12,8,0.5205,0.4483,0.5152,0.4938,0.528,0.5167,0.4943,0.4,0.5018,0.52,2.5058,2.4328,0.5121,0.5025,2.0652,1.4716,1.6943,1.9905,0,1.2952,1.1863,2.4615,1.4567,2.0308,7.2216,8.4305,1.6976,1.5074,0.75,0.5714,0.5352,0.6486,0,0.25,0.725,1,0.521,0.5,2.5052,2.996,0.5531,0.5247
1076518366,1,Ranked Ascension Peak,Latin America North,3/27/2021 3:12:22 AM,1733,1984,624,604,81,79,7,8,0.6119,0.4944,0.5183,0.5449,0.4961,0.5804,0.5045,0.5091,0.5024,0.6667,2.6656,2.7631,0.5227,0.5159,1.693,2.0516,2.2323,1.8596,1.6844,2.1818,1.5439,1.7234,1.9936,1.8571,9.5209,9.2998,1.9575,1.6844,0.5,0.6818,0.5495,0.5684,0.4412,0.5385,0.444,0.5324,0.6016,0.5,2.7409,2.6165,0.5468,0.5071
1076518367,0,Ranked Ascension Peak,Brazil,3/27/2021 3:12:22 AM,235,206,16,36,70,35,6,1,0.5135,0.439,0.5385,0.5278,0.5313,0.3333,0.3333,0.4167,0.4892,0.4706,2.5501,2.0431,0.5143,0.477,2.74,23.5,0,2.0758,2.1092,0.0556,0,0.7857,1.9325,0.05,30.425,2.8238,2.3118,1.8069,0.6,1,0,0.7778,0.6471,0,0,0.2,0.4505,0,3.0249,0.6505,0.6875,0.4242
1076518369,0,Ranked Stone Keep,Brazil,3/27/2021 3:12:23 AM,1871,2492,658,818,85,90,19,11,0.5412,0.4866,0.5094,0.5304,0.375,0.5159,0.5226,0.4946,0.4993,0.54,2.4426,2.5724,0.5159,0.5094,2.8395,1.2955,2.2587,1.5398,1.2308,2.1986,1.7407,1.3377,2.7467,1.1667,9.1643,9.1904,1.9992,2.0966,0.619,0.5574,0.6118,0.4795,0.5,0.4887,0.6923,0.6058,0.5273,0,2.7677,2.3141,0.5727,0.5417
1076518387,0,Ranked Ascension Peak,Latin America North,3/27/2021 3:12:29 AM,2671,3041,904,367,114,109,7,5,0.5064,0.492,0.5237,0.6129,0.495,0.5013,0.5455,0.5089,0.5039,0.5254,2.63,2.585,0.512,0.5115,2.2242,1.3458,0,2.404,0,1.9927,2.0445,1.4216,1.4209,1.8358,5.974,8.7155,1.7842,1.9504,0.5506,0.4356,0,0.6857,0,0.473,0.4817,0.475,0.4444,0.5192,1.6719,2.3933,0.52,0.4813
1076518405,0,Ranked Frozen Guard,EU,3/27/2021 3:12:34 AM,225,289,41,91,77,52,12,12,0.5349,0.5205,0.5345,0.5548,0.4615,0.5385,0.5341,0.5,0.5385,0.5432,2.6062,2.6543,0.5347,0.5374,3.0395,1.5,1.6685,1.9667,0.9066,0.5833,2.4624,1,1.0769,0,9.0813,5.1226,2.0771,2.3408,0.5667,0.4615,0.4074,0.5556,0.6,0,0.4884,0,0.3333,0,2.5912,0.8217,0.521,0.4583
1076518413,0,Ranked Splitstone Quarry,Brazil,3/27/2021 3:12:35 AM,1205,751,340,205,47,35,15,7,0.4828,0.5294,0.5117,0.56,0.7368,0.28,0.5211,0,0.5066,0.4842,2.8207,1.7919,0.5085,0.4893,1.5533,2.0625,1.6722,13,6.525,0.609,1.4873,0.9577,2.1837,2.1837,24.813,7.4214,1.6563,1.751,0.5867,0.5,0.5263,1,0.875,0.1111,0.4444,0.5,0.5556,0.5714,3.488,2.1825,0.5698,0.5
1076518524,0,Ranked Ascension Peak,Brazil,3/27/2021 3:13:09 AM,2045,1612,626,679,99,95,5,7,0.625,0.5116,0.5278,0.4839,0.4904,0.5641,0.5205,0.5,0.5,0.4675,2.6387,2.5521,0.4979,0.5119,0,2.3508,1.1799,1.9177,0,1.875,1.8085,0.3125,0.4318,0,5.4484,4.4278,1.8663,1.7956,0,0.75,0.3529,0.5238,0,0.5,0.477,0,0,0,1.6267,0.977,0.5446,0.4751
1076518549,1,Ranked Serpent Beach,EU,3/27/2021 3:13:15 AM,601,1035,182,313,35,58,6,7,0.4074,0,0,0.5147,0.4,0.3333,0.5175,0.5022,0.5263,0.53,1.3221,2.4093,0.462,0.5192,2.0603,0.3529,0.6429,0,1.8017,0,2.0686,1.7078,2.4583,1.624,4.8578,7.8587,1.8597,1.9822,0.4167,0,0,0,0.4286,0,0.4746,0.5615,1,0.7857,0.8453,2.8218,0.4038,0.4906
1076518578,1,Ranked Frozen Guard,Brazil,3/27/2021 3:13:24 AM,1223,1878,214,794,68,73,10,5,0.4743,0.5098,0.5283,0.566,0.5909,0.6216,0.5282,0.495,0.5211,0.5095,2.6693,2.6754,0.516,0.512,2.0198,2.2353,1.2451,1.9211,0,3.1626,2.0117,1.2353,0,1.384,7.4213,7.7936,1.777,1.8692,0.4588,0.5385,0.4583,0.5,0,0.7273,0.5512,0.5072,0,0.6154,1.9556,2.4011,0.4725,0.5599
1076518585,1,Ranked Ice Mines,NA,3/27/2021 3:13:26 AM,1036,882,471,227,54,39,11,4,0.5957,0.5155,0.52,0.38,0.4846,0.4444,0.3333,0.4581,0.25,0.2857,2.4958,1.7715,0.5093,0.4453,1.3217,2.1463,1.5698,1.6747,0.6364,3.25,0,1.8847,2.0756,2,7.3489,9.2103,1.3894,1.9759,0.5495,0.5,0.5,0.25,0,1,0,0.3871,0.4667,1,1.7995,2.8538,0.5141,0.4355
1076518608,0,Ranked Ice Mines,Latin America North,3/27/2021 3:13:31 AM,1639,1202,336,344,60,58,9,5,0.551,0.462,0.6923,0.6129,0.4896,0.519,0.5686,0.5106,0.4955,0.4242,2.8078,2.5179,0.5094,0.4896,2.2413,1.1003,2.9,0,1.587,1.1728,0,2.3515,1.7838,0.9945,7.8286,6.3026,2.0256,1.739,0.6851,0.4,0.75,0,0.4333,0.3333,0,0.6154,0.5977,0.5,2.2684,2.0464,0.6245,0.5837
1076518618,0,Ranked Stone Keep,NA,3/27/2021 3:13:33 AM,205,132,53,15,32,53,7,5,0.7143,0.75,0.375,0.4545,1,0.625,0.5,0.4,0.5,0.45,3.2938,2.475,0.4766,0.5301,1.6796,2.0833,0,5.5893,1.1525,2.8267,2.2414,1.05,2.5417,0.3,10.5047,8.9598,1.7648,2.3271,0.6154,1,0,0.8,0.375,0.7368,0.5,0,0.75,0,2.7904,1.9868,0.5909,0.5918
1076518649,0,Ranked Frog Isle,NA,3/27/2021 3:13:44 AM,1486,1377,435,543,89,84,8,8,0.4943,0.4914,0.5521,0.514,0.5045,0.4688,0.5299,0.55,0.5021,0.6667,2.5563,2.7175,0.5051,0.5047,1.7423,1.5604,2.2328,2.6012,0.9643,2.2841,1.827,1.8657,1.8843,1.0192,9.101,8.8803,1.7528,1.8287,0.5789,0.578,0.7143,0.48,0.5,0.5,0.6058,0.2222,0.3636,0.75,2.8512,2.4416,0.5729,0.5952
1076518665,1,Ranked Serpent Beach,Latin America North,3/27/2021 3:13:49 AM,2020,2243,478,581,66,68,9,10,0.4521,0.5139,0.5061,0.45,0.5152,0.5187,0.375,0.4733,0.5478,0.4615,2.4373,2.3763,0.5038,0.5015,1.1765,2.2759,0.9969,2.107,0,1.9311,1.7969,1.9818,2.0502,0.9466,6.5563,8.7066,1.6694,1.9378,0.5319,0.5631,0.4699,0.5275,0,0.5294,0.25,0.4712,0.5543,0.2,2.0924,2.0049,0.5247,0.4981
1076518713,0,Ranked Ascension Peak,NA,3/27/2021 3:14:01 AM,256,548,48,166,46,41,2,8,0.3548,0.5714,0.5484,0.5075,0.5366,0.5546,0.1429,0.5,0.434,0.4574,2.5187,2.0889,0.5144,0.4858,1.7292,1.693,1.6646,4.3125,3.0902,1.8378,0.625,0.8729,1.8333,2.0818,12.4895,7.2508,1.9322,1.4861,0.3333,0.68,0.76,1,0.8182,0.3333,0,0.4074,0.25,0.5,3.5915,1.4907,0.7313,0.4091
1076518735,0,Ranked Jaguar Falls,NA,3/27/2021 3:14:09 AM,1633,970,440,319,80,82,8,7,0.5325,0.4984,0.5204,0.5177,0.4869,0.4696,0.5045,0.6176,0.6316,0.4667,2.5559,2.69,0.5076,0.5233,2.6353,1.5663,1.9033,2.1407,1.9963,3.0603,1.8226,1.5921,2.8166,1.217,10.2419,10.5086,1.8822,2.6729,0.5938,0.5108,0.5593,0.5833,0.6,0.4955,0.5814,0.68,0.7255,0.1429,2.8472,2.6253,0.5528,0.546
1076518745,1,Ranked Ascension Peak,Latin America North,3/27/2021 3:14:13 AM,2781,2100,689,717,67,78,9,8,0.4808,0.5147,0.4706,0.5172,0.4706,0.5491,0.5578,0.5,0.4744,0.5625,2.4539,2.6438,0.5076,0.5159,1.8029,2.3173,0,1.707,1.899,2.0456,1.6255,2.0976,1.8772,1.1726,7.7262,8.8185,1.7903,1.9725,0.533,0.5926,0,0.5051,0.4615,0.5448,0.5581,0.5714,0.5067,0.4444,2.0922,2.6254,0.5256,0.5378
1076518811,1,Ranked Ascension Peak,Brazil,3/27/2021 3:14:34 AM,1656,3478,909,714,110,113,7,4,0.5114,0.5308,0.5043,0.5161,0.5014,0.75,0.5072,0.5789,0.595,0.504,2.564,2.9351,0.5106,0.517,1.2143,2.1592,1.2813,1.7285,1.733,1.7983,2.8947,2.1975,2.7776,0,8.1163,9.6681,1.7481,2.3201,0.625,0.5161,0.2857,0.4493,0.4286,0.4167,0.5694,0.4917,0.6667,0,2.3047,2.1445,0.4702,0.5217
1076518812,0,Ranked Warder's Gate,EU,3/27/2021 3:14:35 AM,2088,4197,715,428,112,106,4,6,0.6129,0.48,0.4975,0.5112,0.515,0.4989,0.5187,0.5074,0.5127,0.5051,2.6166,2.5428,0.5136,0.5067,3.3333,2.2548,1.4716,0,2.4169,1.6535,1.4278,1.7128,1.4529,0,9.4766,6.247,2.1223,1.5453,0.75,0.5686,0.5676,0,0.5,0.4766,0.4615,0.3684,0.4487,0,2.3862,1.7552,0.5533,0.4483
1076518851,1,Ranked Stone Keep,EU,3/27/2021 3:14:43 AM,1683,1238,974,643,87,100,16,7,0.5061,0.4138,0.5455,0.5455,0.4,0.4708,0.5909,0.4914,0.5762,0.8,2.4109,2.9293,0.5065,0.5157,1.9058,0.2727,2.0641,1,0.0833,1.9541,2.2315,3.0314,2.6373,3,5.3259,12.8543,1.9116,2.1849,0.5056,0,0.4839,0,0,0.6154,0.4894,0.5854,0.75,1,0.9895,3.4402,0.5007,0.6035
1076518852,1,Ranked Frog Isle,NA,3/27/2021 3:14:43 AM,3421,3125,577,773,112,106,1,9,0.4583,0.4971,0.5057,0.6557,0.5127,0.5528,0.5176,0.8333,0.5202,0.5192,2.6295,2.9431,0.5078,0.5231,2.0794,2.0737,1.6829,1.4524,1.8817,1.5452,2.4615,0,1.416,1.4166,9.1701,6.8393,1.8604,1.8843,0.4873,0.6581,0.5055,0,0.45,0.4242,0.5253,0,0.3721,0.4868,2.1009,1.8084,0.523,0.4899
1076518857,1,Ranked Jaguar Falls,Brazil,3/27/2021 3:14:46 AM,387,361,91,65,58,61,14,10,0.5476,0.2857,0.5507,0.5112,0.375,0.5479,0.5363,0.5484,0.5145,0.5455,2.2702,2.6926,0.5225,0.5347,2.7603,0.4519,1.6241,1.707,0.4063,1.6191,2.4221,1.6111,0.9152,2.0664,6.9496,8.6339,1.7897,1.5253,0.619,0.2,0.5,0.7255,0,0.5417,0.625,0.7273,0.4375,0.5789,2.0445,2.9104,0.6277,0.5361
1076518870,1,Ranked Ice Mines,NA,3/27/2021 3:14:51 AM,1005,1752,275,956,60,80,10,6,0.5113,0.5304,0.5255,0.3333,0.3333,0.5098,0.5137,0.5357,0.5659,0.4938,2.2338,2.6189,0.5172,0.5207,1.5968,1.988,1.4528,2.7775,2.0968,2.4246,1.5609,2.1892,2.35,1.652,9.9119,10.1767,2.0431,1.9188,0.4138,0.1538,0.55,0.4462,0.6235,0.5771,0.4737,0.3333,0.5714,0.5944,2.1873,2.5499,0.5086,0.5644
